时间就像时间，太阳和月亮就像匆忙;时间不强，不努力，老人的悲伤无助;时间是一个让人长久，千里之遥的循环。,B
朋友是一条小溪，沉默而且不可或缺。朋友是大海，河流充满了河流，你包含了所有的情感。朋友是一座山。当你处于困境中时，你有一个立足点。,B
2，成熟的稻穗点头低，即教我们保持谦虚;在花丛中忙碌的蜜蜂，正在教我们努力工作;迷人的花朵在晚上开放，教我们不要宣传;绽放Lamei以雪为荣，它教会我们顽强;温柔的水滴可以通过岩石滴落，这教会我们坚韧。,B
3，朋友不会嘲笑你的笑容，朋友不会欺骗你的情绪，朋友不会扰乱你的节拍，朋友不会纵容你的错。,B
如果生命是涓涓细流，那么挫折就是水中岩石阻挡行进方向的方向;如果生命是一片飞云，挫折就是狂风，吹着虚弱的信仰;如果生命是滔滔的河流，挫折是流向河流的瀑布，击中伤痕累累的身体;如果生命是蓝色的海洋，挫折就是蹂躏大海的风暴，卷起了生命中最美丽的风暴。,B
5，书中有自己的千粟，书中有自己的金屋，书中有自己的颜茹玉。生活有自己的悲伤和喜悦，生活是自给自足的，生活是甜蜜而痛苦的。这本书有它自己的苦，甜和甜。这本书有它自己的悲欢离合，这本书有它自己的悲欢离合。这本书是少年多彩的梦想;这本书有自己的中年简单的影子;这本书有自己的夕阳红。这本书有自己动人的家庭，这本书有着自己纯真的友谊，而且这本书有着自己真诚的感受。,B
6，风走过水面，留下涟漪;骆驼穿过沙漠，留下了深深的痕迹;哨子鸽从天而降，留下一串韵;岁月流过树林，留下Circle年轮。啊，我的朋友，我们走过了时代的舞台，将留给社会什么？鲜花漫步在春天，留下一朵芬芳的花朵;夏天经过的树叶，留下了一片阴影;风吹过秋天，留下一阵金浪;雪走过了冬天，留下了各种希望。啊，我的朋友，我们已经走过了生命中的四个季节，将会终身留下什么？,B
7.理解是一种和谐的春风，可以融化凝结在人们心中的冰;在这个时候，理解是一种温暖的阳光，可以驱散积聚在人们心中的乌云;理解是一场可以洗摔的春雨。人们心中的灰尘;理解是一种温和的微风，可以消除人们心中积累的愤怒;理解是一滴水晶花蜜，滋养着人们心中干涸的土地。,B
8，学会倾听，让更多的人知道世界的声音如此美丽;学会倾听，让自己得到更多人的尊重;学会倾听，让更多需要爱的人能够释放他们心中的痛苦，让他们得到更多人的爱，让他们不再感到孤独和悲伤。,B
9.如果你是大海，为什么要关心别人告诉你要成为一条小溪;如果你是一个巅峰，为什么要关心别人把你视为平坦的土地;如果你是春天，为什么感叹花朵的褪色;如果你是种子为什么还要担心水果呢？如果你是你，那么静静地，默默地微笑。,B
10.听力是一种享受;听是一种收获;听是一种分享;听更有趣。学会倾听并享受我的幸福生活。,B
11.让倾听的过程变得愉快;让倾听的过程沉浸在我们的心中;在这个时候让倾听成为人与人之间的纽带。让我们用心倾听世界！,B
12，两个袖子的微风是廉价的幸福，生意兴隆是商人的幸福，此时惩罚邪恶是骑士的幸福，学习的质量是优秀学生的幸福，帮助穷人是幸福好人，春收是农民的幸福。,B
这不是春天的微风，而是喧嚣的北风;它不是温暖的春天，而是寒冷的冬天。它不是滋润它的水晶花蜜，而是冷却的霜;它的美丽不是厚厚的绿色，而是寒冷的雪。,B
15.自私是一面镜子。在镜子里，你只能看到自己。自私是一块遮住眼睛的布，看不到别人的痛苦。自私是一层看起来透明但总是相互分离的玻璃。距离。,B
16，太阳是无语，但散发出光芒，山无言以对，却反映出模糊性;蓝天无言以对，但显得高涨;地球是无语的，但它显示了广博;鲜花无言以对，但香气扑鼻;青年人说不出话来，却散发着勃勃生机。,B
17.从秋天的落叶中，我们读到了季节的变化;从贵阳的行列来看，我们读到了集体力量;从冰雪的融化中，我们读到了春天的脚步;来自石头在滴水中，我们读到了坚持的宝贵;从蜂蜜的香气中，我们读到了勤劳的甜蜜。,B
18，种子，如果你害怕埋葬，那它就永远不会发芽;鲜花，如果你害怕褪色，它就永远不会开放;矿石，如果你害怕燃烧，它永远不会是钢铁;蜡烛，如果你害怕燃烧，那么它将永远无法发光;如果你害怕风浪，就永远无法到达另一边。,B
19.种子可以在土壤中无声地腐烂，或长成一棵参天大树;一块铀可以以平庸的方式睡在石头上，它也可以产生惊天动地的力量;你可以在这个世界上过你的生活，你可以让你的生活光彩照人。,B
20，朋友是一本书，一本你永远无法读完的书;朋友是一个港口，一个允许你的思想休息的港口;朋友们是一堆阳光，一堆可以让你的生活充满温暖的阳光。,B
21，因为我渴望理想，所以我渴望遭遇挫折。我渴望崎岖的山路让我的脚坚挺。在这个时候，我渴望突然的山峰让我的心变得坚强。我渴望尖锐的荆棘让我的身体变得灵活。我渴望风吹我的骨头，渴望雨水滋润我的身体，渴望海浪冲刷我的灵魂，渴望石头磨练我的意志......,B
22，朋友是吉他在快乐的日子里，为你发挥生活的乐趣;在悲伤的日子里，朋友们是一阵春风，轻轻地舔着你心中的云彩;朋友是成功之路的好老师，热情会引领你走向阳光;朋友是沮丧失败的光明，默默地为你驱动灵魂的阴霾。,1
23，痛苦是在黑暗中摸索，前方的道路充满了颠簸;痛苦是没有人理解的悲伤，无助于面对所有的挫折;痛苦是灵魂最深的折磨，没有眼泪，不能说话;痛苦是天生就没有表达是困难的恶魔。,1
24，朋友是站在湖边的白塔??。这位朋友是老舍笔下的骆驼祥子。这位朋友是冯小刚电影中的德化。这位朋友是鲁迅记忆中的地球。这位朋友是松花江的花朵。朋友云是不可预测的，但在天空中是一致的。朋友是一碗热气腾腾的龙，朋友是与你共存的真正的人！,1
25，角落里的花朵，当你独处时，世界很小。井底的青蛙，当你自己唱歌时，视野狭窄;笼子里的鸟儿，当你安全地支持时，自由就消失了。石头在山上！当你靠在山峰上时，意志强烈;水是平的！当你追随潮流时，基础已经消失。鸟儿在空中！当你在蔚蓝的天空中展开翅膀时，宇宙会很大;野鹅！当你离开团队时，危险很大。地下煤！在你自己燃烧之后，贡献很大。,1
26，愚蠢是一种天然的无奈，是一种懒惰的余晖，是一种自己种植的果实，是果实中的好蚜虫。,1
27，谎言是灵魂的蝗虫，人的心灵是无法辨认的;谎言是一个深深的泥潭，人们深深陷入困境;谎言是一个无尽的黑洞，让人们陷入罪恶的深渊不再是灾难。,1
28，小溪是勇敢的，它不怕山脉和山脉的障碍，不怕脚下崎岖的道路，勇敢前行。这棵大树很坚固，它不怕暴风雨，害怕寒冷和炎热，而且站得很高。灯塔无所畏惧。它不怕无边无际的黑暗。它不怕多年和光明的寂寞。,1
29，当你愿意面对挫折时，立刻的救济将让你意识到挫折只是一个动人的成长期。一首优雅的音乐，如果它只是平淡无奇，摇曳就没有意义，怎么会有一种感人的效果;一部有趣的小说，如果只有一种普通的风格，就没有高潮的发展，会有一种抓狂的感觉;一个动人的爱，如果它只是一个合乎逻辑的发展，它怎么会令人难忘......,1
30.倾听是灵魂之花。听力可以反映出纯洁而充满激情的光芒。听是轻而易举的，它可以吹走笼罩在人们脑海中的阴霾;聆听是一个突破黑夜的流星，可以给人们带来希望;听是一种不败的花，它可以绽放生命的核心，以换取人们的欣赏和信任。,1
如果你是一棵大树，把它撒在阴凉处;如果你是一个清澈的春天，你将滋润一片土地;如果你是草，加一点绿色;如果你是一朵花，只需修饰夜空的一角;如果你是一片白云，打扮一片晴朗的天空;如果你是一个蜜蜂，做一个甜蜜的;如果你是一缕阳光，照亮了所有的黑暗;如果你是轻而易举的话，吹嘘世界的尘埃;如果你是一阵春风，吹绿田作物;如果你是一个成年人，给予爱。,1
你不是雨露，但带来了新的希望;你不是一个春天，而是带来生命的甜蜜;你不是太阳，而是给世界带来温暖;你就像一条小溪，没有河流，没有波浪，没有大海的壮丽波浪，但岩石之间的点是你欢快的旋律;你就像星星，没有耀眼的阳光，没有月亮的迷人浪漫，但夜空中的光芒是你生命的价值所在。闪烁;你就像砾石，没有坚固的山脉，没有悠闲的溪流，但景观的重点是你的沉默奉献。,1
33.什么是生活？不同的人有不同的意见。有人说生活就像葡萄酒。童年就像鸡尾酒，色彩缤纷，甜美而有品味;青春就像冰冷的啤酒，颜色深沉，同时又凉又苦;中年人就像一个精神，纯净无色，辛辣的味道使你的内脏会变热;晚年就像葡萄酒，持久的香味，滴水让你感受到香气的甜美。,1
34，钱可以买菜，买不到胃口;钱可以买书，不能买知识;钱可以买药，买不到健康;钱可以买时尚，买不到漂亮;钱可以买朋友，不能买友谊。钱可以买漂亮的眼镜，但不能买明亮的眼睛。钱可以买高端笔，但不能买敏捷万斯。钱可以买一朵芬芳的玫瑰，但不能买真正的爱情。钱可以买到昂贵的篮球，但不能买到精湛的技能。钱可以买到准确的时计，但不能买时间。,1
35，好的思维可以“从没有文字的词语中读取”。读沙漠，读出它开放和无拘无束的思想;阅读太阳，阅读万物的无私;读着春雨，读着它无声的温柔;阅读大海，阅读其华丽的骄傲;阅读石灰并阅读破碎骨头的纯真。,1
36，阴险，是一只穿着羊皮的狼，做着看不到阳光的工作;阴险的是一个好的公敌，是罪恶的朋友;阴险是灵魂的冰山，让人们感受到清澈的寒意。,1
37，只学会倾听，你才会懂得尊重他人;只学会倾听，你将获得更多的哲学和经典语言;只学会倾听，你才能有一颗积极的心;只学会听，你可以感受到任何一种声音都会让人有无限的想象力。,1
38，人们爱春天，爱她的山脉和绿色，爱她丰富多彩;人们爱秋天，爱她的秋天，爱她的果实;人们爱夏天，爱她夏天的雨，爱她阳光灿烂;人们喜欢冬天，爱她的雪，爱她的白人和无辜。,1
由于暴力袭击，海洋显示出其顽强的生命力。它将风变成一朵朵喷雾，为人们带来美感。由于受到风暴的洗礼，苍鹰表现出了坚强的毅力。它将风暴转化为与风雨作斗争的翅膀，带来了自己的英雄态度;生活因为失败和挫折而真正地解释了它的意义。为什么我们不能将失败和挫折转化为我们进步的动力并展现自己的人生道路？,1
一条倾斜的小路，曲折将永远唤起对心灵的渴望;一阵巨大的波浪，当潮水起伏时，它可以堆起惊心动魄的声音;一个故事，遗憾肝脏和肠子的悲伤一种生活，中国的起伏是令人震惊和坚固的。,1
2.生命是什么？不同的人有不同的意见。有人说生活就像葡萄酒。童年就像鸡尾酒，色彩缤纷，甜美而有品味;青春就像冰冷的啤酒，颜色深沉，同时又凉又苦;中年人就像一个精神，纯净无色，辛辣的味道使你的内脏会变热;晚年就像葡萄酒，持久的香味，滴水让你感受到香气的甜美。,B
3，书中有自己的千粟，书中有自己的金屋，书中有自己的颜茹玉。这本书有它自己的苦，甜和甜。这本书有它自己的悲欢离合，这本书有它自己的悲欢离合。在书中，年轻人的梦想是多彩的;这本书有自己的中年简单的影子;这本书有自己的夕阳红。这本书有自己动人的家庭，这本书有着自己纯真的友谊，而且这本书有着自己真诚的感受。,B
4，春蚕死了，但留下了奢华的丝绸;蝴蝶死了，但留下漂亮的衣服;画眉飞走了，但留下了一首美妙的歌;花朵褪色，但香气扑鼻;蜡烛烧光，但留下了明亮的光线;雷雨过去了，但留下了五彩缤纷的霓虹灯。,1
5，生命是盛开的花朵，绽放美丽，绵延，丰富而美丽;生命是一首美丽的小诗，清新流畅，持久的意义;生活是一段美妙的音乐，和谐的气质，悠扬;生命是一条流淌的河流，奔跑，向前滚动。,1
6，种子，可以在土壤中无声腐烂，也可以长成参天大树。一块铀可以以平庸的方式睡在石头上，它也可以产生惊天动地的力量。一个人可以在世界上做得很好，也可以让人们发光。,1
痛苦是在黑暗中摸索。前面的道路充满了颠簸;痛苦是没有人理解的悲伤，无助于面对所有的挫折;痛苦是灵魂最深刻的折磨，没有眼泪，也没有生硬的话语;痛苦是天生就没有表达是困难的恶魔。,1
青春是一种用意志的血液和辛勤工作的汗水制成的糖浆。它是一种持久的香味;青春是一条充满希望和永生的彩虹，它不会死亡美丽而辉煌;青春是永恒的依恋和坚固而坚韧的铜墙建筑。,1
9.诚实就是孩子在警察叔叔手中捡到的一分钱的微笑。这是年轻先锋眼中的闪光。诚信是焦裕禄推开柴门人的春风。孔繁森把西藏母亲的旧霜脚砸在怀里，这是一种深刻的感觉。诚信是建国领导人的号召，面对新中国的新曙光，“中国人民从这里站起来了”。诚信是继续向西方开放以“让中国实现伟大复兴”的领导者的决定。,B
10.建筑物高大，因为有强大的支柱，理想和信仰是建设生活的支柱;由于罗盘指示方向，船正在打破波浪，理想和信念是救生船的指南针;火车正在运行数千英里，因为有铁路轨道可以引导它，理想和信念是生命线上的轨道。,1
11.如果你忘记了在春天消失的冰，那么请记住，正是桃花灼烧了它的光彩;如果你忘记它是夏天的桃花瓣，那么请记住它是一朵反映白天红色的莲花;如果你忘了它在秋天没有被雨水覆盖的莲花，那么请记住，有一朵金色的菊花，带着骄傲的霜。如果你忘记它在冬天比西风更稀薄的菊花，那么请记住它是敖雪的独立，依然芬芳的雪梅！,1
12.在一条满是鲜花的小路上，一群年轻而热切的年轻人追逐和玩耍是快乐的;在一片满是黄叶的公园里，一对走在一起的银发夫妇也很开心。在宽敞明亮的教室里，学习无辜和可爱的学生是一种幸福的生活。在广阔而肥沃的土地上，一群勤劳而简单的农民的辛勤工作也令人高兴。,1
13.让我们都做花卉生意，把鲜花传递给别人;让我们都做叶子生意，把鲜花放在身上;让我们都做根本原因，把营养物质送到叶子和花朵;让我们所有人都做太阳的事业，给每个人一个温暖，让我们所有人做地球的事业，并培育成千上万的鲜花。,1
14，坚持不懈，是一千里路堤，一块沙子和一石凝，一点点积累，只有在头部没有看到头部结束后才华丽;坚持不懈，是春天的桑蚕丝绸和丝绸，周围有一丝坚持，只有打破光的荣耀才是船的荣耀;坚持不懈是航行之船的风帆。随着帆，船可以达到成功的另一面。,1
15.阴险的，是一只披着羊皮的狼，做着看不见天空的工作;阴险的是一个好的公敌，是罪恶的朋友;阴险是灵魂的冰山，让人们感受到清澈的寒意。,1
心灵是一片广阔的天空。它拥抱世界上的一切。头脑是一个安静的湖泊，偶尔它会爆裂成波纹;灵魂是一片巨大的雪原，它反映了一个多彩的世界。,1
17.当一个人怀疑自己时，他忘记了建立自信是一种习惯;当一个人度过他的日子时，他会忘记读一本好书是一种习惯;当一个人感到悲观和失望时，他会忘记建立自信是一种习惯;当一个人充满野心时，他会忘记谦卑是一种习惯;当一个人被背叛时，他忘记了诚实和可信赖是一种习惯。,1
18，关怀是一种表情，给学生一种无声的祝福;照顾是一件轻而易举的事，让学生身心舒畅;关怀是一场春雨，给学生营养的心脏;关怀是一个问题，给学生春天的温暖。,1
19.历史是一幅画，时间是绚丽的色彩。历史是一座山，时间是一块巨石。历史是一棵大树，时间是茂密的树叶。历史是一条漫长的河流，时间是一股汹涌的浪潮。历史是一艘移动的船，时间是一个网。生命是一条河，岁月是一个枷锁。,1
20，钱可以买漂亮的眼镜，但不能买明亮的眼睛。钱可以买高端笔，但不能买敏捷万斯。钱可以买一朵芬芳的玫瑰，但不能买真正的爱情。钱可以买到昂贵的篮球，但不能买到精湛的技能。钱可以买到准确的时计，但不能买时间。,1
21.如果友谊是一棵常青树，那么它必定是心灵的明确之泉;如果友谊是一朵不败的花，那么它必定是从心中升起的太阳。友谊引发了多少笑声，友谊中流下了多少眼泪。友谊的港湾温暖而温柔，友谊的微风充满了风帆。友谊不是一种情感投资，它不需要红利和红利。,1
22，自私是一面镜子，镜子总是看到自己;自私是一块布，蒙着眼睛蒙住自己的眼睛，看不到别人的痛苦;自私是一层玻璃，看起来透明，但总是彼此分开距离。,1
24，爱是阳光照耀的冬天，穷人和病人都感受到世界的温暖;爱情是一种出现在沙漠中的泉水，让处于绝望边缘的人们能够再次看到生命的希望;爱是一种漂移夜空中的歌曲给没有灵魂的人带来无灵魂的安慰。,
25.幸福是“秘密紧张，恐惧被推迟”的关注。幸福是“春天种植一粒谷子，在秋天收获成千上万种子”的收获。幸福是“看到菊花以东的山脉，悠闲地看到南山”的闲暇;幸福是“轶事，欣赏和怀疑”的乐趣。,
26，静物是凝固的美，运动是流动的美;直线是光滑的美，曲线是美的扭曲;嘈杂的城市是繁华的美丽，宁静的村庄是优雅的美丽。生活中到处都有美，只要你有一双美丽的眼睛，就有一种美的感觉。,
27，聪明人学习，就像老鹰在天空中战斗，仰望无尽的土地;愚蠢的人学习，漫无目的，像无头飞蛾飞乱;勤劳的人们学习，就像弯曲的河流，虽然有曲折，但最终会流入大海;懒惰的人学习，就像水中的木头一样，抵抗力越大，撤退的速度就越快。,
28，李子：迎接它不是春风，而是北风;它不是一个温暖的春天，而是一个寒冷的冬天。它不是滋养它的水晶花蜜，而是令人发冷的霜。引发它美丽的美丽不是厚厚的绿色，而是冷白色的雪。在花坛里，它没有打开;在雪和雪中，它正在绽放;在寒风中，它绽放。在三月的春天，我看不到它;在寒冷的冬天，它是一股强大的力量。,
29，只有出发，才会达到理想和目的地;只有努力，才会有辉煌的成功;只种植，才会有收获;只有追求，才会品尝到正直的人。,
30.母爱是山水画，洗去铅雕，留下清新自然;母爱如同一首深情的歌，圆润悠扬，蔑视和歌唱;母爱是一阵风，吹着雪，春天是无限的。,
在经历了失败和挫折之后，我学会了坚韧;当我被误解和冤枉时，我学会了宽容;在经历了失落和离别之后，我学会了珍惜。,
只要你愿意开放，普通就是荒地，孕育着崛起;普通是土壤，孕育着收获，只要你愿意工作;平凡是涓涓细流，孕育着深沉，只要你愿意积累。,
黄土高原是我站起来的胸膛;黄河水是我沸腾的血;黄帝陵是我古老的神秘之处;黄海潮是我热情的心;黄山劲松是我不屈的中坚力量;黄埔这座桥是我展开的手臂;大兴安岭是我的坚韧肋骨;洞庭是明亮的眼睛;喜马拉雅山是我的头脑;长城是我不屈的中坚力量。,
生活就像一首诗。应该有更多悠扬的歌词和更少的苦涩叹息。生活就像一幅画，应该是更美丽的色彩，更少的灰色调。生活就像一首歌，应该有更高亢的歌声，少哀悼。如果生活就像是一盘棋，那么应该有更积极的攻击和更少的负面收缩。,
35，小溪很勇敢，它不怕山岭的障碍，不怕脚下崎岖的道路，勇敢前行;树很结实，它不怕暴风雨，怕寒冷，夏天的炎热，高高的;灯塔无所畏惧。它不怕无边无际的黑暗。它不怕多年和光明的寂寞。,
36，美丽是平凡的，普通的你无法感受到她的存在;美是平淡无奇的，只留下温暖的回忆;美丽而平静，平静只有你必须努力工作才能激起她的涟漪。,
37，爱读书，是一种美德。阅读，使人们的思维活跃，聪明，聪明;阅读，让人心胸开阔，思想开明，清晰;读书，让人眼前一亮，心胸开阔;阅读，进入心灵插入翅膀，感情盛开的花蕾。,
38，河水奔波，忏悔是自己的涟漪;树木以雪为荣，高大挺拔是他们无边的绿色;山脉起伏不定，显示出强壮的身体。草原距离千里之遥，这是一个广阔的思想。人类大坝建在河上，显示出自己的英雄气概。,
信仰是建筑的支柱。没有它，它只是一堆散落的砖块;信仰是大江的河床。没有它，只有大量的波浪;信仰是熊熊烈火的奇异之处。没有它，只有一个冰冷的木柴手柄;信仰是海洋巨型船的东道主。没有它，只有一个巨大的巨型框架。,
40. Missing是一首让你平日阅读节奏的诗;在无聊的日子里淋浴让你湿透;这个想法是太阳，你阴沉的日子将是清晰的。,
41.青年是一个令人羡慕的首都。拥有强壮的身体，你可以支持蓝天;凭着顽强的毅力，你可以爬上一座高山。拥有旺盛的能量，你可以开辟肥沃的土地;凭借超人的智慧，你可以画出一幅美丽的画面。热情洋溢，您可以游过大海;乐观地说，你可以穿过棘手的刺。无尽的好奇心，您可以探索一侧的神奇土地。,
随着年轻人，你有一个别致和浪漫;与年轻人，你有一个辉煌和辉煌。有了知识，你就拥有无限的光明和希望;有了知识，你就拥有无限的力量和财富。有了友谊，你就有了理解和支持;有了友谊，你就拥有了快乐和温暖。通过网络，您拥有了世界和梦想！,
43.“菊花下的菊花”是一种安静而别致的东西。 “这就像一个悠闲的散步”是一种喜悦，“明月歌”是一种别致。 “让酒邀请月亮”是一种孤独。 “仰望天空，大笑”是一种自信。 “我从十字刀中笑了起来”是一种无所畏惧的潇洒。 “留下残余的声音，倾听雨水”是一种宽容。 “一天看长安花”是一种自鸣得意。 “醉在沙田里，君莫笑”是一种大胆而别致的。,
春雨细腻而温柔，漂亮的衣服被放在山上;夏天的雷声快速而凶悍，鼓声终生受到热烈的打击;秋天的风很凉爽舒适，向落叶发出温暖的问候;冬天的雪是温和的，给农作物带来了热情的关怀。,
45.世界上的事物通常分为两部分。虽然失败是每个人都不想要的结果，但有时它可以激发坚持不懈的毅力;虽然贫穷是每个人都不想生活的生活，但有时它却成为人们奋斗的动力;虽然痛苦是每个人都不情愿的情绪，但有时他们会创造一个强烈的个性;因此，我们都需要使用辩证的观点来看问题。,
请保持一个简单的，以便你可以与他人更友好，更少疯狂的灵魂麻木;请保持简单，这样你就可以在生活中获得更多的快乐，减少精神衰老和疲惫;请保持一个简单，以便你有更多的力量前进，更少假装深，看到红尘。,
只有当我们愿意打开心中的窗户时，我们才能看到灵魂的宝藏;只有我们愿意在心里打开窗户，我们才能看到门外清晰的风景;只有我们愿意打开心灵的窗户，人类的世界花木，树木和灯光才会绽放在窗户里;只有我们愿意敞开心扉，我们才能勇敢地走出去，一步一步走向光明。,
朋友在快乐的日子里是吉他，为你享受生活的乐趣;在悲伤的一天，朋友是一阵春风，轻轻地捡起你心中的云彩。朋友是成功之路上的好老师，热情地引领你走向阳光;在沮丧的失败中，朋友是一盏明亮的光芒，默默地为你驱动灵魂的阴霾。,
49，书是关键，可以打开智慧之门;这本书是阶梯，帮助人们攀登理想的高峰;这本书是一种很好的药，可以治愈对疾病的无知;这本书是牛奶，培养人们成长;这本书是你最好的伴侣，与你共度美好时光。,
50，钱可以买菜，买不到胃口;钱可以买书，不能买知识;钱可以买药，买不到健康;钱可以买时尚，买不到漂亮;钱可以买朋友，不能买友谊。,
51.选择兄弟会是选择对情感的珍惜;选择兄弟会是选择对所有事物的依恋;选择兄弟会是选择高层次的人生抱负。,
52，理想是一个统治者，测量一个人的视觉长度;追求是一种规模，权衡一个人灵魂的重量。生活是一杯酒，生活的味道是酸和苦;事业是一面镜子，根据人生价值的大小;友谊是一个瀑布，迸发出诚意的火花;信任是太阳，消除了怀疑的迷雾。,
你的笑容是世界上最和谐的春天。你的眼泪是世界上最珍贵的珍珠。你的皱纹是艰苦的岁月和霜冻的伤疤;你的肖像是勇敢和坚韧的象征;你的关心让我们都感受到长辈的爱;你的鼓励，让我们所有人奋斗的风帆;你的深刻，让我们所有人沐浴知识的阳光;你的奉献精神，让我欣赏老师的风格。,
54，人们爱秋天，爱她秋天，爱她富有成果;人们喜欢春天，爱她的山脉和绿色，爱她丰富多彩;人们爱夏天，爱她夏天的雨，爱她灿烂的阳光照片;人们喜欢冬天，爱她的雪，爱她的白人和无辜。,
55.谎言是灵魂的蝗虫，使人的心脏无法辨认;谎言是一个深深的泥潭，人们深陷其中;谎言是一个无尽的黑洞，让人们陷入罪恶的深渊不再是灾难。,
56.由于我的自信，当我学习语言时，我用细腻的双腿迈出了生命的第一步。由于我的自信，我一次又一次地拿到了一等奖。因为我的自信，不幸的是，我剪掉长发飘逸的头发，在运动场上展示我的风格......感谢自信，它给了我一双翅膀，让我在闪电和雷声中飞翔，在风雨中战斗生活！,
1，理想，前进的动力，成功的方向。一个人，如果没有理想，就像一只没有飞翔翅膀的老鹰;就像猎豹没有刺痛的尖牙;就像一只警犬没有敏感的嗅觉。,
2，理想的是石头，擦火星星;理想是火，点燃希望之光;理想的是光，照亮前方的道路;理想是道路，引领你走向成功。只有一种生命，生命本质上是脆弱的。但是有了理想的支持，生活就会变得强大。理想是一首响亮的歌。每个音符都有生命。,
由于对蓝天的渴望，鹰将战斗天空;由于对大海的渴望，鱼会向后流动;因为理想的导航，我们有前进的方向。人们总是追求自己的理想，实现理想总能让我们快乐。就像一只飞蛾一样，它冲向熊熊烈火，并且愿意成为火焰的俘虏，只是在光明的瞬间。,
4，理想的是歌曲，演奏生活运动;理想的是运动，构成音符;理想是笔记，对生命奇迹的诠释。,
5，理想是希望灯，照亮我们美好的未来！理想的是闪亮的星星，引导我们走向黎明！传播理想，你将拥有辉煌的未来，挑战自我，你将实现智慧！,
6，理想的是石头，敲出星星的火焰;理想的是火，点燃和熄灭光;理想的是灯光，照亮夜路;理想的是道路，引领你到黎明。在实现梦想的道路上，请带上您的理想，因为理想有支持者才能实现梦想的力量！,
7，理想充满斗志，理想不怕困难;理想使人们追逐目标，理想使人们到达另一岸;理想让我们站起来挫折;理想让我们在困境中找到希望。,
8.理想就像火一样点亮了心中的黑暗理想，就像一个激励我们前进的引擎;理想，就像一座灯塔，指向我们前进的道路......,
如果你有理想，那就努力吧;如果你没有理想，现在为自己设定一个现实，你可能会被你的理想所嘲笑！,
10，没有理想的人，他的生活就像一个荒凉的戈壁，冷酷而清晰，没有生命力;没有理想的人，他的生活就像一艘无舵的船，颠簸，没有方向;没有理想的人，他的生活就像漫漫长夜，微弱，没有光明。,
